ticket_id,user_id,ticket_date,issue_type,resolution_time_hours
3626,2537,2024-10-10,App Crash,20.07
3627,2906,2024-05-07,App Crash,26.13
3628,3472,2024-02-20,Payment Failed,69.2
3629,340,2024-09-01,Payment Failed,45.42
3630,3869,2024-02-24,Refund Issue,23.68
3631,280,2024-06-11,Late Delivery,63.2
3632,963,2024-02-28,App Crash,21.34
3633,557,2024-02-17,Wrong Item,1.76
3634,4698,2024-02-04,Late Delivery,20.59
3635,1290,2024-05-12,Refund Issue,8.8
3636,4811,2024-03-24,App Crash,56.43
3637,65,2025-01-05,Payment Failed,7.69
3638,3483,2024-05-14,App Crash,71.42
3639,3366,2024-02-29,Wrong Item,52.44
3640,1088,2024-03-21,Late Delivery,3.51
3641,1245,2024-05-29,App Crash,15.77
3642,3941,2024-12-25,Late Delivery,58.95
3643,4779,2024-09-13,Late Delivery,52.49
3644,535,2024-06-08,App Crash,67.8
3645,4163,2024-07-05,Payment Failed,26.13
3646,3918,2024-06-05,Late Delivery,24.2
3647,2970,2024-08-01,Payment Failed,25.88
3648,2723,2024-08-13,Refund Issue,45.98
3649,680,2024-04-21,Payment Failed,10.89
3650,606,2024-02-08,Late Delivery,58.49
3651,1692,2024-12-10,Refund Issue,50.77
3652,4275,2024-04-14,App Crash,60.5
3653,3365,2024-08-15,Late Delivery,62.14
3654,1646,2024-02-08,Wrong Item,33.65
3655,2638,2025-01-14,Refund Issue,16.22
3656,1698,2024-08-28,Payment Failed,45.57
3657,2049,2024-12-31,Wrong Item,62.21
3658,762,2024-05-15,Late Delivery,5.91
3659,3025,2024-02-17,Wrong Item,41.15
3660,4168,2024-10-20,App Crash,50.6
3661,3465,2024-01-01,Late Delivery,29.0
3662,2008,2024-12-15,Wrong Item,62.95
3663,4229,2024-07-28,Wrong Item,9.52
3664,3382,2024-07-24,Late Delivery,19.84
3665,2778,2024-11-01,Wrong Item,37.59
3666,964,2024-06-13,Late Delivery,53.85
3667,4439,2024-06-07,Payment Failed,69.11
3668,3371,2024-06-11,App Crash,28.9
3669,2255,2024-12-01,Wrong Item,51.61
3670,4981,2024-01-28,App Crash,25.95
3671,4527,2024-10-04,Refund Issue,47.26
3672,4420,2024-06-29,Refund Issue,58.24
3673,2611,2024-08-31,Late Delivery,23.97
3674,920,2025-01-14,Late Delivery,52.41
3675,4768,2024-01-03,App Crash,67.7
3676,76,2024-04-08,Late Delivery,58.13
3677,790,2024-05-10,Refund Issue,13.36
3678,2790,2024-01-04,Refund Issue,71.98
3679,1946,2024-03-03,Refund Issue,19.24
3680,2778,2024-11-28,Late Delivery,54.7
3681,4504,2024-02-16,Late Delivery,24.73
3682,3286,2024-09-09,App Crash,42.07
3683,435,2024-07-25,Payment Failed,70.39
3684,438,2024-02-15,Payment Failed,65.59
3685,4457,2024-08-24,Wrong Item,13.72
3686,1989,2024-01-15,Late Delivery,53.24
3687,1501,2024-07-17,Refund Issue,30.41
3688,4339,2024-02-23,Refund Issue,42.84
3689,4183,2024-04-15,Payment Failed,57.19
3690,1330,2024-11-28,App Crash,25.99
3691,3912,2024-01-19,Wrong Item,26.37
3692,2916,2024-02-28,Refund Issue,61.93
3693,4168,2024-02-23,Late Delivery,58.4
3694,3304,2024-12-10,Refund Issue,65.58
3695,106,2024-03-05,Wrong Item,60.19
3696,1765,2024-08-19,Payment Failed,9.49
3697,3353,2024-04-19,Wrong Item,8.92
3698,2351,2024-09-29,App Crash,65.4
3699,3623,2024-04-23,Wrong Item,32.66
3700,629,2024-02-16,Payment Failed,45.58
3701,4419,2024-12-06,Refund Issue,55.0
3702,2716,2024-09-24,Late Delivery,4.85
3703,3660,2024-11-19,Payment Failed,62.48
3704,1073,2024-11-28,Refund Issue,47.97
3705,1233,2024-02-14,App Crash,28.61
3706,1630,2024-08-20,Wrong Item,18.44
3707,1148,2024-03-24,App Crash,44.39
3708,1240,2024-01-16,App Crash,63.44
3709,1057,2024-05-05,Late Delivery,22.38
3710,1856,2024-06-11,Refund Issue,28.54
3711,4164,2024-08-28,Wrong Item,58.1
3712,896,2024-10-27,Refund Issue,12.92
3713,2862,2024-07-13,App Crash,48.11
3714,4426,2024-07-02,Payment Failed,62.96
3715,2538,2024-08-04,Wrong Item,40.2
3716,3120,2024-05-12,Wrong Item,32.88
3717,4383,2024-01-07,Payment Failed,9.16
3718,4914,2024-01-16,App Crash,29.21
3719,2854,2024-02-02,Late Delivery,60.59
3720,2487,2024-10-18,Late Delivery,42.3
3721,2842,2024-02-02,App Crash,4.4
3722,819,2024-12-06,Refund Issue,48.27
3723,1184,2025-01-31,App Crash,41.9
3724,426,2024-11-28,App Crash,14.99
3725,2759,2025-01-11,App Crash,46.9
3726,3391,2024-06-11,App Crash,43.0
3727,1616,2024-05-28,Payment Failed,48.3
3728,4823,2024-03-07,Payment Failed,32.76
3729,2052,2024-07-23,App Crash,69.73
3730,4382,2025-01-05,App Crash,63.88
3731,822,2024-01-30,Late Delivery,68.6
3732,3078,2024-12-29,App Crash,42.19
3733,3453,2024-08-12,Wrong Item,52.59
3734,1750,2024-10-10,Refund Issue,6.02
3735,1463,2024-03-17,Late Delivery,57.69
3736,3831,2024-05-28,Wrong Item,56.62
3737,2845,2024-02-08,Payment Failed,60.13
3738,2353,2024-03-03,Refund Issue,45.93
3739,2245,2024-08-03,Payment Failed,42.74
3740,1663,2024-05-23,Refund Issue,33.69
3741,321,2024-04-15,Payment Failed,56.82
3742,3923,2024-05-18,App Crash,56.05
3743,4720,2025-01-25,Late Delivery,58.92
3744,4055,2024-12-18,Refund Issue,53.39
3745,395,2024-03-29,App Crash,31.96
3746,1536,2024-06-04,Payment Failed,8.2
3747,4231,2024-12-04,Payment Failed,15.06
3748,2286,2024-12-28,Wrong Item,36.36
3749,3566,2024-02-05,Late Delivery,26.44
3750,2535,2024-03-03,Payment Failed,25.39
3751,1144,2024-05-09,Wrong Item,17.48
3752,1198,2024-08-30,Refund Issue,32.78
3753,2550,2024-06-11,Refund Issue,13.75
3754,2597,2024-05-29,App Crash,37.56
3755,2082,2024-12-03,App Crash,43.97
3756,949,2024-07-21,Refund Issue,41.73
3757,3374,2024-08-11,Wrong Item,65.19
3758,1186,2024-03-14,Late Delivery,18.02
3759,3092,2024-05-20,Refund Issue,56.52
3760,754,2025-01-20,Late Delivery,49.31
3761,4927,2024-09-27,Refund Issue,47.07
3762,2293,2024-03-15,Wrong Item,29.76
3763,2970,2024-03-05,Wrong Item,2.4
3764,926,2024-04-27,App Crash,34.83
3765,3029,2024-02-01,Wrong Item,46.13
3766,3126,2024-11-25,Late Delivery,28.4
3767,2672,2024-08-05,Payment Failed,28.5
3768,3576,2024-05-30,App Crash,38.6
3769,503,2024-03-05,Wrong Item,11.69
3770,3737,2025-01-15,App Crash,66.24
3771,2204,2024-02-07,Payment Failed,30.09
3772,2453,2024-02-10,App Crash,34.59
3773,2336,2024-08-04,Refund Issue,20.39
3774,986,2024-09-18,Refund Issue,14.61
3775,2781,2024-05-13,Refund Issue,34.35
3776,4803,2024-07-23,Late Delivery,34.11
3777,2318,2024-01-29,App Crash,22.57
3778,984,2024-04-24,App Crash,57.7
3779,32,2024-09-22,Refund Issue,32.48
3780,2518,2024-11-01,App Crash,62.2
3781,3936,2024-06-27,Wrong Item,35.95
3782,3195,2024-02-20,Wrong Item,34.27
3783,1189,2024-11-17,App Crash,23.63
3784,2448,2024-12-25,Late Delivery,3.5
3785,3470,2024-06-22,App Crash,56.56
3786,3803,2024-11-10,Late Delivery,16.12
3787,2201,2024-03-17,App Crash,43.64
3788,799,2024-05-01,Refund Issue,34.15
3789,4752,2024-05-22,Refund Issue,38.48
3790,2697,2024-12-18,Refund Issue,9.96
3791,987,2024-08-04,Refund Issue,61.76
3792,2793,2024-07-19,Wrong Item,70.43
3793,1628,2024-06-12,Refund Issue,33.8
3794,4069,2024-03-16,Wrong Item,48.65
3795,4365,2024-02-03,Payment Failed,11.5
3796,887,2025-01-20,Payment Failed,34.36
3797,456,2024-09-10,Late Delivery,35.7
3798,2816,2024-05-26,Payment Failed,29.17
3799,4714,2024-08-05,App Crash,59.14
3800,3474,2024-05-11,Late Delivery,69.04
3801,3141,2024-06-15,Late Delivery,66.54
3802,3258,2024-04-06,Payment Failed,68.94
3803,3882,2025-01-24,Wrong Item,58.39
3804,3087,2024-04-29,Late Delivery,60.83
3805,967,2024-02-20,Wrong Item,15.68
3806,4992,2024-08-09,Wrong Item,14.88
3807,4533,2025-01-20,Payment Failed,33.98
3808,1806,2024-05-18,App Crash,64.08
3809,2791,2024-10-24,Payment Failed,28.37
3810,3835,2024-06-10,Late Delivery,67.97
3811,3228,2024-01-05,App Crash,10.76
3812,3628,2024-08-08,App Crash,22.24
3813,1530,2024-01-18,Payment Failed,5.31
3814,1432,2024-06-14,Refund Issue,19.53
3815,3897,2024-11-26,Payment Failed,39.65
3816,333,2024-05-27,Refund Issue,52.51
3817,1076,2024-02-22,Payment Failed,20.05
3818,2442,2024-02-19,Payment Failed,20.58
3819,103,2024-12-19,Wrong Item,59.84
3820,169,2024-04-19,Refund Issue,55.67
3821,3317,2024-08-31,Payment Failed,24.97
3822,3290,2024-11-30,Wrong Item,1.41
3823,668,2024-02-23,Payment Failed,40.87
3824,4,2024-04-24,Refund Issue,60.91
3825,4055,2024-11-24,Late Delivery,54.08
3826,4440,2024-12-11,App Crash,49.24
3827,1098,2024-05-28,App Crash,11.5
3828,660,2024-11-24,App Crash,7.26
3829,890,2024-08-05,Wrong Item,63.03
3830,184,2025-01-15,Late Delivery,24.1
3831,626,2024-05-03,Refund Issue,11.47
3832,2247,2024-11-19,Late Delivery,56.88
3833,4877,2024-02-23,App Crash,51.41
3834,4158,2025-01-22,Refund Issue,19.61
3835,3986,2024-12-16,Wrong Item,55.4
3836,3529,2024-01-07,App Crash,15.69
3837,2105,2024-09-11,Refund Issue,51.34
3838,530,2024-10-05,Late Delivery,2.84
3839,370,2024-11-02,Refund Issue,13.68
3840,2809,2024-12-16,Refund Issue,24.02
3841,3421,2024-01-24,Late Delivery,53.59
3842,3641,2024-11-23,Refund Issue,28.87
3843,1227,2024-09-04,Payment Failed,55.97
3844,3007,2024-10-01,Payment Failed,66.29
3845,1332,2024-08-07,Payment Failed,32.62
3846,4353,2024-10-22,Refund Issue,14.96
3847,2435,2024-12-16,Refund Issue,65.4
3848,1728,2025-01-18,Wrong Item,11.8
3849,2026,2024-06-13,Payment Failed,3.04
3850,4186,2024-08-19,App Crash,5.33
3851,2092,2025-01-17,App Crash,6.83
3852,3954,2024-07-11,Late Delivery,23.21
3853,3762,2024-01-28,App Crash,16.41
3854,1788,2024-02-27,Payment Failed,26.91
3855,2961,2024-10-12,Late Delivery,57.54
3856,3824,2025-01-27,Late Delivery,70.98
3857,3526,2024-09-26,Payment Failed,16.57
3858,499,2024-04-26,Refund Issue,62.14
3859,4109,2024-01-08,App Crash,55.9
3860,2017,2024-05-20,Late Delivery,47.56
3861,4011,2024-02-24,Late Delivery,59.06
3862,203,2024-12-22,Wrong Item,20.58
3863,1122,2024-12-10,Wrong Item,71.19
3864,1497,2024-06-14,Payment Failed,19.33
3865,1761,2024-11-20,Payment Failed,1.68
3866,3692,2024-05-22,Payment Failed,42.02
3867,1152,2024-11-23,Payment Failed,39.48
3868,3702,2024-05-25,Refund Issue,35.19
3869,2042,2024-09-07,Refund Issue,45.73
3870,529,2024-06-05,App Crash,13.04
3871,4128,2024-09-12,Payment Failed,58.42
3872,291,2024-05-03,Wrong Item,64.98
3873,1771,2024-05-01,Late Delivery,4.25
3874,56,2024-05-16,App Crash,14.59
3875,4626,2024-12-25,Late Delivery,53.73
3876,2865,2024-04-24,App Crash,1.76
3877,13,2024-07-09,Payment Failed,3.52
3878,4259,2024-12-01,App Crash,36.27
3879,1937,2024-11-30,Late Delivery,55.41
3880,1708,2024-11-07,Wrong Item,65.93
3881,4100,2024-08-28,App Crash,27.04
3882,4080,2024-05-07,Refund Issue,21.33
3883,4753,2024-08-09,Refund Issue,20.4
3884,735,2025-01-23,App Crash,28.26
3885,2943,2024-11-04,Refund Issue,43.98
3886,3642,2024-09-01,Payment Failed,5.35
3887,4534,2024-01-18,Wrong Item,42.74
3888,3481,2024-02-18,Refund Issue,48.0
3889,3045,2024-12-06,Payment Failed,60.22
3890,1278,2024-08-06,App Crash,26.37
3891,1469,2024-09-14,Payment Failed,33.48
3892,4934,2025-01-30,Payment Failed,66.92
3893,93,2024-07-03,Wrong Item,39.84
3894,3334,2024-03-20,Payment Failed,61.31
3895,4794,2024-07-04,Refund Issue,5.1
3896,529,2024-05-03,Late Delivery,25.27
3897,232,2024-02-09,Wrong Item,16.95
3898,269,2024-12-06,App Crash,20.65
3899,2485,2024-12-25,App Crash,18.74
3900,2426,2024-09-04,App Crash,13.97
3901,4276,2024-06-12,Payment Failed,38.5
3902,2091,2024-01-25,Late Delivery,60.0
3903,1658,2024-05-10,Payment Failed,53.61
3904,537,2024-01-03,Payment Failed,30.02
3905,1159,2024-10-15,Late Delivery,43.55
3906,1667,2024-04-19,Late Delivery,33.06
3907,1789,2024-08-30,Payment Failed,42.73
3908,3798,2024-01-10,Wrong Item,18.66
3909,3056,2024-02-12,Refund Issue,28.9
3910,4967,2025-01-17,App Crash,30.31
3911,3682,2024-02-29,Late Delivery,47.62
3912,3304,2024-09-22,Late Delivery,28.98
3913,212,2024-06-16,Wrong Item,70.32
3914,421,2024-11-14,Refund Issue,55.46
3915,4726,2024-07-22,Late Delivery,27.29
3916,639,2024-10-12,Wrong Item,70.1
3917,3900,2024-10-20,Late Delivery,18.77
3918,2486,2024-12-22,Payment Failed,38.06
3919,1333,2024-08-17,Late Delivery,12.41
3920,1763,2024-05-17,App Crash,51.49
3921,3674,2024-11-25,App Crash,49.59
3922,4742,2024-01-10,App Crash,45.71
3923,4518,2025-01-12,Late Delivery,2.63
3924,4321,2024-11-13,Refund Issue,28.22
3925,4207,2024-07-02,App Crash,40.47
3926,2276,2024-03-27,Late Delivery,1.94
3927,2617,2024-10-16,Refund Issue,48.61
3928,1721,2024-01-11,App Crash,44.91
3929,3387,2024-06-16,App Crash,14.66
3930,2618,2025-01-05,Wrong Item,31.56
3931,2586,2024-12-02,Refund Issue,56.74
3932,2316,2024-06-30,App Crash,43.15
3933,1304,2024-01-17,Late Delivery,51.48
3934,1366,2024-11-02,Wrong Item,63.79
3935,3811,2024-06-28,App Crash,20.18
3936,2880,2024-09-04,Payment Failed,4.72
3937,4883,2024-10-19,App Crash,34.82
3938,1919,2024-03-19,Refund Issue,8.02
3939,4695,2024-09-14,App Crash,11.25
3940,4253,2024-02-04,Payment Failed,65.97
3941,3365,2024-09-28,Refund Issue,26.14
3942,1851,2024-05-16,Late Delivery,6.91
3943,1791,2024-08-16,App Crash,32.7
3944,3732,2025-01-08,Payment Failed,68.74
3945,3236,2024-03-19,Late Delivery,43.33
3946,447,2024-07-18,Wrong Item,3.45
3947,1134,2024-07-22,Late Delivery,5.84
3948,1132,2024-09-15,Refund Issue,28.18
3949,202,2024-01-26,Payment Failed,49.65
3950,1023,2024-07-22,Refund Issue,31.86
3951,89,2024-04-15,Refund Issue,48.36
3952,4744,2025-01-14,Wrong Item,60.65
3953,3061,2024-11-06,Payment Failed,35.21
3954,973,2024-11-06,App Crash,66.73
3955,1215,2024-11-21,App Crash,30.16
3956,3803,2024-03-29,App Crash,47.81
3957,4552,2024-05-27,Payment Failed,4.14
3958,4286,2024-02-09,Late Delivery,18.37
3959,3628,2024-08-06,Wrong Item,28.33
3960,4473,2024-11-21,Payment Failed,34.83
3961,2947,2024-02-18,Late Delivery,32.24
3962,2067,2024-02-16,Payment Failed,29.59
3963,3720,2024-11-01,Payment Failed,14.59
3964,2749,2024-06-26,App Crash,52.5
3965,781,2024-05-17,App Crash,8.42
3966,3737,2024-01-19,Refund Issue,15.24
3967,528,2024-12-19,Refund Issue,25.57
3968,2747,2025-01-04,Late Delivery,28.13
3969,4997,2025-01-05,Wrong Item,13.11
3970,1143,2024-11-21,App Crash,42.04
3971,2940,2024-07-14,Late Delivery,57.01
3972,556,2024-03-31,Refund Issue,52.86
3973,132,2025-01-13,Refund Issue,51.71
3974,2693,2024-09-06,Wrong Item,42.51
3975,165,2024-09-19,Refund Issue,38.32
3976,193,2024-11-26,App Crash,4.72
3977,855,2024-11-09,Payment Failed,56.04
3978,1761,2024-01-14,Refund Issue,17.45
3979,1210,2024-09-18,Refund Issue,23.62
3980,421,2024-09-29,App Crash,40.1
3981,2706,2025-01-11,Wrong Item,2.45
3982,4854,2025-01-16,Refund Issue,46.14
3983,4080,2024-12-01,Payment Failed,9.43
3984,320,2024-01-28,App Crash,54.37
3985,2383,2024-07-20,Late Delivery,33.82
3986,2473,2024-09-14,Refund Issue,36.81
3987,2192,2024-04-13,App Crash,34.08
3988,1850,2024-02-15,App Crash,25.56
3989,2012,2025-01-25,Wrong Item,63.12
3990,89,2024-03-03,Refund Issue,70.26
3991,937,2024-03-17,App Crash,57.0
3992,1095,2024-12-07,App Crash,27.17
3993,1112,2024-03-01,Wrong Item,55.81
3994,1483,2024-08-23,Late Delivery,27.1
3995,4318,2024-10-25,Wrong Item,30.87
3996,3340,2024-06-19,Wrong Item,14.74
3997,2561,2024-11-04,App Crash,42.72
3998,2926,2024-03-12,Late Delivery,34.06
3999,2841,2024-10-10,Late Delivery,37.6
4000,4757,2024-03-17,Payment Failed,63.19
