user_id,activity_date,app_opens,time_spent_minutes,pages_viewed,coupon_applied
907,2024-02-23,5,58,19,Yes
2384,2024-04-02,3,5,16,No
4237,2024-04-20,5,9,20,No
2934,2024-08-22,9,38,9,Yes
843,2024-01-04,7,56,11,No
898,2024-09-27,5,33,5,Yes
3125,2024-07-09,3,23,17,Yes
506,2024-02-11,3,50,2,No
1410,2025-01-26,3,58,19,No
1779,2024-02-26,6,4,20,No
2213,2024-10-26,9,9,10,No
2560,2025-01-20,1,49,19,Yes
3339,2024-02-11,1,6,19,No
3278,2024-11-14,7,31,14,Yes
1433,2024-05-15,4,9,11,Yes
3066,2024-11-25,8,16,21,Yes
1512,2024-06-04,7,57,19,Yes
2163,2024-07-04,1,46,12,Yes
4956,2024-05-12,9,43,19,Yes
4985,2024-07-05,9,21,15,Yes
1768,2024-08-03,2,45,19,Yes
4174,2024-11-06,4,5,22,Yes
4624,2024-08-29,6,21,14,No
659,2024-03-13,1,58,5,Yes
4585,2024-11-11,3,20,5,Yes
3341,2024-07-21,2,59,9,Yes
2189,2024-06-25,1,10,10,No
1431,2024-06-22,8,33,13,Yes
4660,2024-07-18,6,49,1,No
2605,2024-02-28,8,24,19,Yes
2631,2024-11-03,9,43,20,Yes
2065,2024-04-05,5,22,11,No
86,2024-08-20,8,1,2,No
1648,2024-08-07,1,51,5,Yes
297,2024-09-12,9,49,16,No
1790,2024-02-10,2,56,3,No
2693,2024-04-30,6,11,19,Yes
1957,2024-08-12,4,16,8,Yes
3979,2024-08-16,5,8,12,Yes
2103,2025-01-10,9,53,2,Yes
3374,2024-12-16,8,25,24,Yes
193,2024-02-29,9,53,21,Yes
4216,2024-12-18,8,21,15,No
1072,2025-01-21,5,40,23,No
1063,2024-12-11,5,44,24,Yes
2811,2024-09-13,3,5,11,Yes
926,2024-09-13,2,47,7,No
1840,2024-07-31,4,49,1,No
3199,2025-01-19,1,25,24,No
2909,2024-03-13,9,15,16,No
2160,2024-08-05,1,33,16,No
4633,2024-05-03,1,40,14,Yes
1361,2024-10-26,1,8,16,Yes
398,2024-06-30,9,23,23,Yes
2798,2024-07-24,1,32,18,No
1436,2024-02-24,9,16,5,Yes
915,2024-03-09,8,25,20,Yes
573,2025-01-14,6,21,15,Yes
4515,2024-07-24,6,12,7,No
1528,2025-01-26,4,38,10,Yes
3509,2024-07-14,9,45,18,No
4619,2024-08-13,5,32,13,Yes
1692,2024-10-05,7,16,9,Yes
3956,2024-04-22,7,38,10,Yes
4549,2024-01-13,6,19,3,Yes
4018,2024-07-09,7,56,19,No
1068,2024-07-05,8,35,8,Yes
4114,2024-09-10,1,47,1,No
2982,2024-04-16,6,42,5,Yes
3188,2024-08-22,5,23,22,Yes
3225,2024-02-20,5,43,23,No
4966,2024-04-10,6,30,20,Yes
755,2024-10-05,7,14,13,No
996,2024-09-25,5,20,15,No
3987,2024-09-01,8,47,17,No
1087,2025-01-17,3,24,20,Yes
829,2024-05-26,2,48,22,No
1335,2024-01-24,2,28,13,No
3643,2024-03-25,1,35,5,No
4177,2025-01-08,1,45,11,Yes
3856,2024-03-12,7,34,3,No
3296,2024-04-21,4,16,4,Yes
4968,2024-12-17,8,20,18,No
4888,2024-12-01,7,15,13,No
3976,2025-01-02,8,32,15,No
3282,2025-01-24,6,48,10,No
4548,2024-05-27,8,3,1,No
2854,2024-12-07,7,31,8,No
2305,2024-07-13,6,3,16,No
4679,2024-02-05,7,25,4,Yes
2921,2024-06-03,2,46,23,No
523,2024-06-01,2,53,18,No
3969,2024-07-19,8,47,24,Yes
989,2024-07-14,7,2,9,No
627,2024-03-31,7,58,5,Yes
213,2024-09-10,5,6,18,No
3509,2024-08-05,1,26,3,Yes
1382,2024-04-14,5,51,7,No
2539,2025-01-07,5,1,12,No
662,2024-04-21,8,45,9,Yes
4081,2024-01-01,9,17,8,No
1201,2024-05-31,7,55,11,No
4249,2024-12-14,6,41,19,No
4954,2024-02-26,2,40,2,No
4460,2024-02-06,7,55,2,No
544,2024-08-22,8,35,13,Yes
1513,2024-08-01,2,49,15,No
3041,2024-02-19,5,10,19,No
3870,2024-12-16,5,8,13,Yes
2552,2024-06-01,7,7,19,No
2340,2024-03-30,1,3,8,No
2709,2024-11-16,5,38,2,No
3137,2024-12-09,2,2,11,Yes
2391,2024-02-22,9,27,13,Yes
3413,2024-07-10,7,26,21,No
4767,2024-04-05,9,59,18,No
1800,2024-05-31,5,10,10,No
646,2024-09-18,6,20,8,Yes
980,2024-04-26,1,32,18,Yes
2753,2024-02-27,7,22,11,No
3782,2024-11-03,6,52,16,No
3962,2024-07-22,4,42,8,No
661,2024-09-29,5,28,4,No
2742,2025-01-12,6,53,10,Yes
2645,2024-08-03,5,6,21,No
2396,2024-04-16,7,18,18,Yes
4752,2024-07-31,6,19,18,Yes
2696,2024-05-14,9,42,9,Yes
4642,2024-09-02,8,57,8,Yes
4533,2024-01-14,9,25,2,No
4365,2024-05-08,8,14,17,No
2283,2024-07-17,2,16,6,No
3055,2024-06-09,2,39,21,Yes
1362,2024-07-12,6,30,20,No
3418,2024-10-02,2,39,3,Yes
4413,2024-10-16,9,8,1,Yes
3855,2024-07-17,4,27,16,No
1794,2024-10-30,2,59,20,No
679,2024-09-18,6,52,8,No
664,2024-09-04,9,53,3,No
412,2024-01-12,9,18,5,Yes
2022,2024-04-20,8,35,23,Yes
1839,2024-07-12,5,44,1,No
3420,2024-10-09,7,18,20,Yes
4308,2024-10-13,5,48,21,Yes
2203,2024-04-28,7,29,24,No
2225,2024-01-02,1,5,7,No
1839,2024-01-15,3,52,5,Yes
1075,2024-05-22,8,5,7,No
3014,2024-10-04,9,50,9,Yes
2729,2024-04-22,8,49,14,Yes
258,2024-09-06,5,34,9,No
3979,2024-12-15,9,23,13,Yes
3321,2024-11-04,5,40,18,No
4900,2024-11-24,9,1,6,No
1784,2024-04-26,6,57,1,No
554,2024-07-24,5,50,24,Yes
3569,2025-01-08,1,30,6,No
4300,2024-04-26,6,20,11,Yes
3243,2024-12-19,8,44,20,No
3813,2024-02-10,9,37,6,Yes
492,2025-01-26,5,5,7,Yes
1582,2024-06-25,5,6,14,Yes
4741,2024-10-22,1,34,18,No
1082,2024-04-02,9,17,19,No
462,2025-01-17,3,17,2,Yes
1921,2024-03-15,1,55,8,No
1267,2024-12-27,8,47,7,No
4940,2024-10-31,2,31,22,No
1083,2024-02-28,2,1,17,No
2177,2024-12-04,5,47,21,No
2174,2024-11-25,3,1,3,No
3578,2024-03-26,8,45,9,No
2830,2024-09-04,1,39,8,Yes
1241,2024-01-30,1,14,20,No
3053,2024-07-15,8,27,7,Yes
886,2024-06-17,4,12,1,No
4831,2024-11-02,6,56,3,No
1632,2024-04-24,7,10,4,No
1636,2024-05-23,5,3,21,No
633,2024-02-02,1,51,1,No
3428,2024-01-23,2,36,15,No
1635,2024-05-15,9,53,7,Yes
4180,2024-01-26,7,32,18,No
1405,2024-07-12,3,10,17,Yes
1101,2025-01-15,7,34,7,No
3032,2024-12-17,7,41,21,No
3315,2024-03-15,5,42,5,Yes
612,2024-10-23,2,48,14,No
3416,2024-02-18,3,21,8,Yes
3042,2024-02-11,6,57,11,Yes
182,2024-10-05,1,43,3,Yes
4800,2024-08-19,2,42,4,No
546,2024-03-28,9,6,22,No
4440,2024-03-06,6,40,10,No
3998,2024-09-19,9,32,4,Yes
4799,2024-03-21,2,12,7,No
1143,2024-05-23,6,26,3,Yes
3068,2024-09-02,5,23,21,No
2194,2024-03-04,2,18,22,Yes
4709,2024-09-22,1,38,24,No
2658,2024-04-08,2,9,2,No
106,2024-01-11,9,32,4,No
988,2024-02-14,9,56,2,No
4936,2024-10-01,5,5,5,No
1095,2024-02-28,7,54,5,Yes
1426,2024-08-16,6,40,5,No
1197,2024-12-22,4,16,6,Yes
4283,2024-10-25,5,53,5,No
4399,2025-01-30,6,1,16,Yes
2951,2024-07-24,6,25,20,No
2641,2024-11-29,8,25,12,Yes
915,2024-01-28,8,14,6,Yes
2695,2024-09-02,4,30,5,Yes
1296,2024-06-20,1,31,5,No
3839,2024-12-12,4,39,14,No
3780,2024-08-17,7,7,3,Yes
3017,2024-09-26,5,20,5,Yes
3077,2024-11-09,4,49,1,Yes
3507,2025-01-08,6,6,19,Yes
860,2025-01-07,9,33,12,No
1871,2024-09-23,7,12,24,No
890,2024-12-01,4,53,16,No
2954,2024-05-09,4,32,8,Yes
231,2024-10-22,5,52,2,Yes
1266,2024-09-01,9,2,23,No
3899,2024-05-25,7,31,5,Yes
3262,2024-10-24,8,48,10,No
4120,2024-11-10,2,57,18,Yes
1641,2024-08-17,1,43,21,Yes
1129,2024-11-15,9,47,24,No
3652,2024-11-03,7,50,22,Yes
3029,2024-01-30,5,57,21,No
1958,2024-06-10,1,18,17,Yes
3021,2024-03-23,1,9,15,Yes
1415,2024-03-10,1,43,19,No
2074,2024-02-24,1,47,22,No
3695,2024-09-08,1,11,15,Yes
1935,2024-03-04,9,8,16,Yes
3149,2024-02-26,8,58,15,Yes
2889,2024-05-22,9,33,14,No
2460,2024-10-06,5,20,5,Yes
3166,2024-07-28,4,12,7,Yes
2141,2024-06-20,2,54,2,No
3767,2024-08-01,7,56,15,Yes
973,2024-07-01,6,10,18,Yes
2753,2024-09-21,5,38,20,Yes
2037,2025-01-12,4,19,20,No
961,2024-02-18,5,59,9,Yes
1268,2024-10-10,2,4,1,Yes
768,2024-11-13,6,1,12,Yes
4817,2024-09-30,5,5,18,No
197,2024-12-05,8,25,15,Yes
3551,2024-02-22,1,11,20,No
2267,2024-01-05,2,32,12,Yes
3304,2024-08-09,7,39,10,No
76,2024-02-09,5,50,21,No
1512,2024-09-09,1,45,24,Yes
895,2024-04-18,7,28,6,Yes
4549,2024-11-19,8,3,20,No
2194,2024-12-16,6,31,12,No
2201,2024-12-27,9,14,7,No
2885,2024-06-09,6,2,6,No
4505,2024-07-27,7,19,10,Yes
4769,2024-05-04,3,22,18,Yes
3916,2024-02-18,9,27,1,Yes
8,2024-07-27,6,25,20,Yes
3844,2024-04-12,4,37,2,Yes
1873,2024-02-18,5,6,18,No
4466,2024-03-27,4,13,3,No
3239,2024-11-01,4,34,11,No
4539,2024-08-24,1,3,12,No
3206,2024-07-06,9,35,21,Yes
2199,2024-06-29,7,14,20,Yes
4597,2024-08-17,2,5,23,Yes
1016,2024-04-01,7,7,17,Yes
67,2025-01-16,9,55,19,No
3080,2025-01-20,6,44,15,Yes
2817,2024-07-31,1,44,1,No
618,2024-02-22,8,18,19,No
2712,2024-08-02,6,19,11,Yes
1814,2024-11-01,4,20,1,No
218,2024-06-05,4,21,23,Yes
3010,2024-11-07,7,20,18,No
4296,2024-07-29,5,25,3,Yes
1758,2024-04-21,7,58,20,No
957,2024-09-06,5,17,10,No
1979,2024-10-14,8,52,14,No
1345,2024-09-16,3,51,20,No
955,2024-02-06,8,54,1,Yes
4185,2024-02-15,7,31,3,Yes
3423,2024-10-20,5,31,12,Yes
1192,2024-04-18,8,30,12,No
4116,2024-09-26,8,27,18,No
725,2024-12-19,7,53,16,No
3242,2024-12-29,6,9,16,No
937,2024-10-29,7,10,20,Yes
4365,2024-11-27,3,42,8,No
1564,2024-10-24,9,29,11,No
19,2024-10-26,9,9,17,No
3880,2024-01-28,5,58,4,No
2491,2024-07-19,6,56,11,No
1788,2024-09-28,7,58,20,Yes
2140,2024-03-26,6,35,4,No
1105,2024-12-23,5,26,22,No
4242,2024-01-25,6,45,2,No
1774,2024-02-28,5,10,1,No
3633,2025-01-25,1,23,18,No
290,2024-04-16,7,3,22,Yes
1560,2024-11-25,7,9,19,Yes
4896,2024-01-07,1,56,1,No
4244,2024-09-12,4,18,10,No
3984,2024-02-09,8,29,14,No
1751,2024-08-06,2,53,11,No
7,2024-09-09,6,55,16,No
3997,2024-06-27,7,27,6,No
2661,2024-04-06,3,16,10,No
1526,2024-12-15,5,4,22,No
1468,2024-12-22,8,24,24,No
435,2024-03-28,4,44,13,Yes
4769,2024-02-28,2,25,21,No
4622,2024-07-18,9,27,8,Yes
1351,2024-04-23,4,37,4,Yes
4116,2024-12-19,9,11,5,Yes
2005,2024-04-09,5,33,24,No
2238,2024-08-03,7,19,19,Yes
4806,2024-03-02,5,46,8,No
4803,2024-05-03,5,37,22,No
3354,2024-02-09,8,50,13,No
2351,2024-08-28,2,27,13,Yes
1026,2024-11-10,5,57,20,Yes
302,2024-09-26,4,43,12,No
4405,2024-06-17,2,37,17,No
1168,2024-05-17,4,46,20,No
4473,2024-10-23,8,23,7,No
4743,2024-01-19,2,34,3,Yes
2944,2025-01-21,1,2,1,Yes
4177,2024-01-24,3,50,20,No
4958,2024-06-07,8,33,5,No
1865,2024-12-18,9,28,13,No
1059,2024-11-04,6,1,14,No
2197,2024-01-29,9,10,9,Yes
4963,2024-05-04,1,57,1,No
2632,2024-08-31,3,42,21,Yes
311,2024-12-10,6,31,8,No
3177,2024-03-24,4,34,10,No
3160,2024-11-03,8,45,22,Yes
4609,2024-07-01,7,51,1,Yes
1171,2025-01-18,9,27,2,No
4048,2024-05-31,2,12,14,No
4303,2024-07-09,3,4,21,Yes
4626,2024-09-21,8,24,4,No
2992,2024-06-19,3,53,2,No
2499,2024-09-14,3,39,12,Yes
3227,2024-04-25,1,15,16,No
1688,2024-06-23,5,22,22,No
753,2024-12-21,8,38,15,Yes
1246,2024-08-03,4,21,7,Yes
1622,2024-04-30,4,32,17,No
199,2024-12-14,7,29,11,No
3444,2024-11-02,3,22,10,No
2064,2024-10-27,2,59,1,Yes
1522,2024-10-07,4,22,9,No
3702,2025-01-23,9,20,2,No
4416,2024-03-04,2,22,19,No
2860,2024-03-19,1,14,15,No
2077,2024-09-03,9,28,2,No
1816,2024-05-22,9,33,24,No
965,2025-01-10,4,2,3,No
4789,2024-04-21,7,36,24,No
2635,2024-11-05,6,16,11,Yes
4589,2024-11-19,6,44,10,Yes
2983,2024-03-19,7,20,24,No
671,2024-03-15,4,48,7,No
887,2024-06-13,6,18,12,Yes
3318,2024-06-24,5,13,16,No
537,2024-02-24,3,33,17,Yes
792,2024-08-12,4,49,7,No
285,2024-05-19,4,42,19,Yes
2211,2024-02-05,7,40,6,No
2091,2024-11-03,9,25,13,No
1110,2024-12-24,1,51,17,No
347,2025-01-13,4,7,13,No
1847,2024-04-04,7,47,11,No
594,2024-06-14,3,10,18,Yes
2438,2024-10-12,2,19,22,Yes
1752,2024-02-04,2,57,5,Yes
3728,2024-11-18,4,11,13,Yes
2967,2025-01-13,3,22,16,Yes
3218,2024-05-10,4,32,15,Yes
2694,2024-09-09,9,56,9,No
2198,2024-08-03,7,9,24,Yes
1287,2024-04-01,8,37,15,No
3592,2024-02-24,5,18,4,Yes
4037,2024-12-26,7,7,15,No
4274,2024-04-03,4,59,6,No
660,2024-12-27,2,44,10,Yes
2613,2024-04-06,9,31,18,Yes
2102,2024-07-26,2,32,5,Yes
203,2024-01-20,5,23,19,Yes
1397,2024-03-03,9,6,5,Yes
1778,2024-12-22,4,2,20,No
2762,2024-10-04,4,14,23,No
5,2024-07-21,6,54,17,No
3472,2024-04-29,6,35,12,Yes
3302,2024-10-19,2,4,10,No
203,2024-11-02,2,44,2,No
1118,2024-05-13,5,9,8,No
2283,2024-07-02,2,11,19,Yes
2614,2024-05-12,7,34,16,Yes
4966,2024-02-20,8,46,7,Yes
805,2024-04-16,5,2,3,No
2594,2025-01-05,1,12,4,No
4710,2025-01-30,4,52,21,No
796,2024-10-11,9,38,21,No
737,2024-05-08,2,54,23,Yes
3118,2024-06-11,1,22,15,No
2063,2024-04-29,8,13,17,No
2466,2024-02-18,5,44,5,No
3793,2024-06-09,8,16,13,Yes
2908,2024-07-18,1,52,7,No
3181,2024-04-21,4,32,2,No
3318,2024-01-27,2,46,23,No
889,2024-11-04,6,51,11,Yes
713,2024-05-04,3,45,3,No
2440,2024-01-05,5,27,4,No
4878,2025-01-30,1,35,18,No
1574,2024-08-28,2,1,2,Yes
1267,2024-11-02,7,57,20,No
704,2024-07-23,5,14,14,No
4572,2024-09-23,2,49,2,No
524,2024-12-04,5,30,17,No
434,2025-01-12,9,44,18,No
1839,2024-06-21,4,10,6,No
3712,2025-01-31,4,16,16,Yes
4121,2024-11-14,2,31,3,Yes
2319,2024-01-24,9,40,2,No
2377,2024-11-29,1,58,12,No
2860,2024-10-27,1,19,8,No
1069,2024-08-07,8,58,2,Yes
4984,2024-12-22,9,18,3,No
4962,2024-12-04,2,12,23,No
1289,2024-06-05,8,43,8,No
2640,2024-07-04,8,25,6,Yes
819,2024-10-23,2,32,4,No
3638,2024-10-02,3,41,8,No
1238,2024-08-25,5,17,8,Yes
1968,2024-03-10,7,9,15,No
3507,2024-11-18,9,34,21,No
4778,2024-05-22,4,29,15,No
502,2025-01-08,1,55,14,No
4164,2024-01-17,6,57,23,No
3659,2024-10-14,4,21,21,Yes
3645,2025-01-18,6,7,4,Yes
666,2024-11-08,4,3,17,No
2632,2024-11-05,2,15,11,No
4275,2024-03-31,5,51,15,Yes
3029,2024-12-25,8,19,7,No
1305,2024-02-25,1,51,10,No
1033,2024-08-23,1,55,13,Yes
2358,2024-09-04,8,23,1,No
675,2024-11-21,1,49,24,No
2667,2024-04-06,5,54,8,No
3303,2024-06-17,6,40,7,Yes
3259,2024-11-29,4,45,4,No
172,2025-01-24,7,46,15,Yes
2244,2024-02-17,9,58,22,No
699,2024-08-02,1,37,15,No
347,2024-07-24,9,1,15,No
1569,2024-09-17,3,47,1,No
396,2024-02-02,4,56,18,No
4322,2024-02-04,1,21,6,No
4654,2024-04-15,3,38,16,No
2012,2024-04-20,5,55,15,No
925,2024-11-14,1,51,12,Yes
500,2024-08-28,1,35,1,Yes
1744,2024-04-08,2,27,19,No
5,2024-08-07,8,36,3,No
2727,2024-08-19,3,41,5,Yes
379,2024-01-15,1,14,1,Yes
2629,2024-09-01,7,27,9,Yes
1828,2024-12-20,9,27,3,No
2807,2024-03-10,1,15,3,Yes
161,2024-03-02,4,37,18,No
4911,2024-09-02,4,56,4,Yes
1722,2024-12-02,8,39,1,No
4957,2024-04-25,3,59,14,Yes
4331,2024-12-27,8,36,3,No
3523,2024-05-30,3,22,10,Yes
349,2024-01-06,9,10,18,No
101,2024-12-27,4,54,9,No
2374,2024-04-02,2,2,24,No
3405,2024-06-05,6,47,7,No
212,2024-03-08,3,15,10,No
421,2024-11-29,5,19,16,No
3566,2024-03-28,2,17,14,Yes
2575,2024-11-26,6,34,23,No
1779,2024-03-28,7,36,17,No
1600,2025-01-11,7,28,17,Yes
2305,2024-05-18,3,42,19,No
4760,2024-02-18,7,52,6,No
2880,2024-12-18,2,24,3,Yes
1808,2024-11-11,5,49,17,Yes
3693,2024-09-25,6,32,9,No
4309,2025-01-04,6,51,3,Yes
167,2024-04-27,5,12,2,Yes
3872,2024-02-01,5,43,15,No
3105,2024-07-29,3,40,21,Yes
2484,2024-12-10,5,24,6,No
3288,2024-05-05,2,26,13,Yes
1554,2024-04-04,3,47,8,No
4933,2025-01-10,7,40,10,No
3652,2024-04-30,4,20,10,Yes
4600,2024-08-10,6,50,10,Yes
113,2024-06-09,2,27,10,No
4618,2024-06-06,9,7,4,No
3136,2024-01-08,5,4,8,No
1937,2024-02-18,8,17,3,Yes
4368,2024-10-05,3,13,4,Yes
4568,2024-02-21,1,1,16,Yes
2407,2024-11-28,4,52,19,No
2333,2024-06-07,5,45,5,No
57,2024-05-28,8,43,1,Yes
1553,2024-05-17,5,42,11,No
4198,2024-03-27,7,43,19,No
112,2024-05-31,1,55,22,Yes
4887,2025-01-24,7,41,16,No
2670,2024-10-10,8,59,17,No
2143,2024-05-18,2,20,12,No
79,2024-03-20,3,53,5,Yes
2811,2024-12-08,2,35,6,Yes
4108,2024-12-08,8,25,24,Yes
4488,2024-01-16,1,40,7,No
4860,2024-03-21,3,5,6,Yes
39,2024-12-20,8,44,5,No
3775,2024-05-23,2,7,2,No
548,2024-05-05,7,4,19,No
2129,2025-01-21,5,32,5,Yes
3308,2024-07-07,3,24,15,No
2733,2024-01-04,2,55,20,Yes
891,2024-12-23,5,36,16,No
4867,2024-11-03,5,5,17,No
1168,2024-06-06,7,42,5,No
3860,2024-08-12,9,35,15,Yes
3486,2024-07-29,9,35,12,No
4502,2024-06-28,6,33,17,No
3819,2024-12-25,2,20,20,No
3121,2024-02-16,3,25,3,No
1689,2024-03-01,8,58,2,No
1645,2024-12-08,7,56,23,Yes
3412,2025-01-11,9,50,12,No
2125,2024-09-20,5,48,3,No
1495,2024-08-06,4,57,7,No
957,2024-12-02,1,45,6,No
2142,2024-02-03,6,37,23,Yes
1713,2024-06-21,2,54,19,No
1420,2024-08-01,8,50,20,No
2680,2024-05-20,9,52,19,Yes
799,2024-01-05,5,44,24,No
4043,2024-11-09,7,24,6,Yes
4662,2024-10-21,6,22,5,No
4714,2024-05-25,4,15,18,Yes
1009,2024-02-22,1,6,21,No
259,2024-06-07,9,52,24,No
4528,2024-09-10,5,31,19,No
4278,2024-06-28,3,32,22,No
2110,2024-04-08,1,45,18,No
3030,2024-11-13,8,33,2,No
3294,2024-10-03,5,19,6,No
1450,2024-11-13,7,51,15,Yes
3991,2024-12-27,5,55,20,No
4461,2024-02-03,7,24,5,Yes
3008,2024-04-08,6,8,9,No
2459,2024-08-27,8,12,11,Yes
4481,2024-01-20,8,39,19,Yes
1377,2024-06-12,2,5,10,No
3518,2024-06-08,3,19,7,No
1214,2024-11-21,2,46,21,Yes
3871,2024-03-09,8,41,17,No
3852,2024-06-02,7,19,9,No
4728,2024-06-15,7,38,2,No
1193,2024-02-17,4,26,7,Yes
2072,2024-12-16,4,50,12,Yes
3997,2024-11-20,3,38,24,Yes
2220,2024-11-15,1,31,3,Yes
594,2024-01-29,4,20,8,Yes
3451,2024-09-17,3,36,6,No
4726,2024-04-01,2,9,24,Yes
3859,2024-07-16,3,34,3,No
3137,2024-02-08,3,35,1,Yes
2897,2024-12-07,5,36,1,Yes
3636,2024-02-06,8,4,23,Yes
3907,2024-01-14,3,42,23,Yes
447,2024-11-25,1,56,2,No
1259,2024-04-12,1,3,10,Yes
4464,2024-06-11,2,39,23,No
3983,2024-07-15,7,8,16,No
3837,2024-06-12,5,43,16,No
3647,2024-11-11,3,44,3,Yes
2712,2024-05-16,1,46,3,No
4026,2024-04-02,8,32,17,Yes
3509,2025-01-18,4,46,12,Yes
1060,2024-10-22,3,29,18,No
384,2024-10-30,4,3,7,Yes
3089,2024-03-30,9,2,17,Yes
1321,2024-01-19,5,15,23,Yes
1873,2024-11-20,5,24,18,No
4216,2024-03-30,1,53,8,No
362,2024-05-03,6,53,4,No
2040,2024-09-02,4,57,9,No
1968,2024-07-14,7,53,14,Yes
1813,2024-12-30,4,31,10,No
4739,2024-07-14,4,57,15,Yes
3582,2024-08-09,2,19,2,Yes
1169,2024-10-25,3,29,8,No
4573,2024-12-05,7,2,19,No
3851,2024-08-04,9,3,10,Yes
555,2024-11-03,7,13,13,No
1182,2024-03-29,4,13,2,No
4530,2025-01-31,7,16,23,Yes
3861,2024-03-26,5,4,20,No
1442,2024-10-18,1,39,13,Yes
3597,2024-06-26,9,40,1,No
4099,2024-04-29,5,38,14,No
686,2024-04-28,5,6,15,Yes
2559,2024-10-02,1,24,14,No
3732,2024-07-15,9,40,12,No
2627,2024-02-17,3,39,7,Yes
2611,2024-10-18,7,37,11,Yes
1151,2024-05-08,6,31,10,Yes
2072,2024-02-17,4,14,20,No
115,2024-02-03,3,16,24,No
1693,2024-11-16,4,49,4,Yes
2100,2024-10-04,8,24,23,Yes
1042,2025-01-21,9,55,7,No
4587,2024-04-08,3,16,13,Yes
3714,2024-11-07,7,49,20,No
752,2024-12-12,6,46,9,Yes
2696,2024-01-09,8,14,1,No
1814,2024-11-14,2,15,11,Yes
2409,2024-04-28,3,15,3,Yes
3232,2024-06-05,1,51,9,Yes
497,2024-03-05,5,19,16,No
814,2024-05-23,1,14,11,No
1331,2024-11-30,7,50,13,No
949,2024-11-19,9,49,5,No
583,2024-03-17,5,44,10,No
4417,2024-05-30,6,12,21,No
4971,2024-01-02,5,14,12,Yes
1437,2024-07-12,3,49,14,No
3290,2024-08-05,8,18,18,No
19,2024-12-10,9,15,12,No
835,2024-03-31,5,20,22,No
4988,2024-09-19,6,44,13,No
938,2025-01-16,3,25,12,Yes
4551,2024-04-06,6,30,21,No
859,2024-05-18,8,4,17,No
368,2024-07-28,2,53,5,No
258,2024-04-07,9,41,21,Yes
2086,2024-04-13,1,38,16,Yes
1519,2024-06-02,6,52,24,No
508,2024-12-11,6,37,2,No
4310,2024-09-21,4,44,8,No
261,2024-10-02,3,29,8,No
1628,2024-11-05,7,7,8,No
3238,2024-04-27,2,7,10,No
3859,2024-05-01,3,13,7,No
4200,2024-05-11,7,21,15,Yes
2927,2024-04-16,8,40,4,No
3893,2024-08-29,5,57,2,Yes
1503,2024-07-08,7,45,22,Yes
184,2024-02-22,9,19,24,Yes
1184,2025-01-12,7,19,9,No
4966,2024-09-26,6,26,22,Yes
4274,2024-07-14,2,52,12,No
3144,2024-08-11,9,16,8,Yes
3083,2024-11-09,6,1,23,No
4359,2024-05-10,5,45,2,No
194,2025-01-09,9,55,5,No
1399,2024-01-20,7,54,4,Yes
2143,2024-09-16,7,15,20,No
856,2024-08-10,1,11,23,No
568,2024-07-04,7,15,4,Yes
1004,2024-05-27,1,33,19,Yes
3207,2024-03-30,2,4,9,Yes
633,2024-05-25,4,34,23,No
4031,2024-05-07,3,34,2,No
2624,2025-01-07,9,25,8,No
2313,2024-10-14,3,28,23,No
2721,2024-03-31,5,49,12,No
1424,2024-07-15,8,39,2,No
528,2024-11-13,2,1,23,No
3938,2024-03-09,9,44,10,Yes
2389,2024-10-10,9,41,2,No
2646,2024-06-17,4,49,1,No
252,2024-06-24,1,6,5,Yes
2965,2024-01-11,4,47,6,No
3179,2024-08-18,4,24,13,No
3288,2024-05-17,3,16,17,Yes
4300,2024-04-14,1,26,11,Yes
315,2024-06-23,8,43,10,No
2753,2024-01-12,8,27,12,No
4482,2024-10-22,5,29,17,Yes
4731,2024-06-26,4,31,22,Yes
4466,2024-03-24,5,14,1,No
3005,2025-01-23,2,59,9,No
3922,2024-10-13,2,21,5,Yes
2311,2024-11-20,7,38,22,Yes
1090,2024-09-24,6,33,24,Yes
3849,2024-11-14,6,57,19,No
1769,2024-07-10,8,45,2,No
2244,2024-11-07,5,25,10,Yes
3691,2024-05-19,6,57,22,No
2184,2024-09-02,9,43,7,Yes
695,2024-11-19,6,23,3,Yes
1269,2024-01-05,8,40,23,No
3011,2024-05-07,5,19,19,No
1033,2024-10-18,6,32,20,No
2510,2024-08-06,7,28,9,Yes
2489,2024-11-05,1,36,24,Yes
230,2024-08-04,5,58,20,Yes
2585,2024-05-25,6,59,9,Yes
4707,2024-06-16,1,7,10,Yes
612,2024-04-17,9,6,1,No
62,2024-06-14,1,49,17,Yes
1253,2024-11-03,6,19,22,No
471,2024-02-19,8,24,18,Yes
2623,2024-08-28,5,58,21,Yes
2252,2024-07-26,7,29,22,No
897,2024-06-17,9,42,5,Yes
3886,2024-01-23,2,43,13,No
3938,2024-05-12,6,44,13,Yes
2522,2024-08-22,7,36,21,Yes
417,2024-03-04,2,1,12,No
2920,2024-10-08,3,2,14,No
3927,2024-09-24,5,1,9,No
4666,2024-04-13,9,30,3,Yes
4281,2024-01-03,1,27,12,No
2954,2024-01-20,3,42,15,Yes
961,2025-01-25,2,55,5,No
3776,2024-10-30,5,15,9,No
3205,2024-10-28,7,13,12,No
1353,2024-06-23,4,35,11,Yes
2588,2024-05-20,3,17,1,No
4964,2024-03-10,3,59,15,Yes
496,2024-10-08,9,3,8,No
4439,2024-09-17,2,12,20,No
3984,2024-08-21,2,36,7,Yes
